Campaign UUID,Offer type,Status,Start date,End date,Stores,Audience,Sales (USD),New customers,Orders,Uber funding (%),Items,folder_name
b2023bb7-b3e5-471f-ad75-577c92717b85,Free Item (Spend 15),COMPLETED,"Jul 2, 2025","Jul 6, 2025",1,Custom audience,$335,2,11,0,Medium French Fries,QSR Executive Enterprises-June30-July6
977aaf6e-21bd-408f-8a26-f7226ef44fbc,Free Item (Spend 15),COMPLETED,"Jul 2, 2025","Jul 6, 2025",1,Custom audience,$450,4,16,0,Medium French Fries,QSR Executive Enterprises-June30-July6
67329870-d1f8-4288-a6e9-8df4cdf065ac,Free Item (Spend 15),COMPLETED,"Jul 2, 2025","Jul 6, 2025",1,Custom audience,$92,1,3,0,Medium French Fries,QSR Executive Enterprises-June30-July6
a1100b8b-9dbf-49b1-9ab4-b5121a6f3647,$0 Delivery Fee,COMPLETED,"Jun 29, 2025","Jul 6, 2025",1,All customers,$0,0,0,100,,QSR Executive Enterprises-June30-July6
5b21461b-52eb-4a1c-8426-391a63db32d7,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$24,0,1,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-June30-July6
4fef7c6e-f965-4196-93a3-3ae224e51404,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
70fe4a24-b0a7-4e79-8aa9-d71c753cfe47,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
86583bec-9b3a-4b67-940d-c3ba5a422d81,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
c6d88159-b905-4e0f-abfd-ad8f337446bb,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$37,1,1,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-June30-July6
00b16bb4-71d4-4175-98fa-42670aa0cae5,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
09c08384-dce2-47f9-9b03-0555499a84ee,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$23,1,1,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-June30-July6
61d33e47-6328-4441-97d9-8de396154dfb,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
8dd9c272-ca6a-4ccb-8596-c3916fe63692,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
9650e1c0-2377-4f6b-9207-b70bb89003a2,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
114fc390-a530-49b3-a246-b7c3a78411a2,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
ada29bd1-a20e-438e-a772-39881d9bfa71,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
a6bfc9b2-6a3a-4d4d-b212-6d82c6f49d0f,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
1a38d38a-9466-440a-84c9-78afc9bd6677,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
204da8f0-004a-4d0c-8cfd-293418c50829,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$96,0,1,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-June30-July6
ca7e1dba-deb9-42cf-b610-b4d71d9f197d,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$66,0,2,0,Sausage & Egg McMuffin®,QSR Executive Enterprises-June30-July6
28eb44bd-c491-4712-9a13-afe30ad475e3,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
49a618d4-5726-42da-813d-b22514cd8aee,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
dc09adfe-a3d2-44ad-b57d-d36184f9a436,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
8ea7b558-da13-47be-a53b-b99c209e7010,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
366ccc5c-6127-48c7-8b56-e75b23cb3ad7,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$15,0,1,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-June30-July6
055ff2aa-2fc5-44a9-bad1-76be9700301f,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
4699195c-d633-4a13-a52b-aa33ae60b35f,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
64512321-6c54-403a-be49-78913e74ae7c,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
b76289bd-c4c0-40cf-a7ca-2b792982e2c7,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
53edba29-2381-46fc-bc75-fd453cd43331,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
e13a2079-528e-4a5f-a6df-3f55fd0b806f,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$16,0,1,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-June30-July6
8b23cfd8-6eb4-4dc1-80a1-0a6d3791a5be,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
90518132-7f3d-4ad7-ab73-d6f4fccfcb15,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$258,3,10,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-June30-July6
7d9fc543-fd43-4386-83d9-2edd5ff92851,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$108,0,4,0,Sausage & Egg McMuffin®,QSR Executive Enterprises-June30-July6
5ab18247-f061-4b90-aad3-d64d4ac8e248,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$69,1,2,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-June30-July6
1c637d7e-4524-4243-b997-f0e39b7e3426,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
aea75c0f-396e-41bf-b0e0-fcd2dd28d480,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
8b058489-3e24-41e5-a35d-4cd502cc1b3c,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
8ab5840c-9c1d-4488-8a0f-790fda8d0aba,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
357de51f-1a42-4665-9daf-926c12ffb303,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
48e68fcc-abca-4315-ad2a-da670734741e,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$74,0,2,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-June30-July6
59e74f9d-4196-42a7-ab1a-1730225fcfb3,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
aa6e567b-e8d5-46db-aa0d-0f7d4c7373d0,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
a8fa15a4-c704-40cb-a14e-b667e29bce17,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
da299fa4-8038-412e-ab32-c9064bb8d90a,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$24,1,1,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-June30-July6
2909bdee-ed2f-4584-90a3-771fc86e4278,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
5a66b33c-14b3-4a25-91d2-c2144a7ca3bb,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$33,0,1,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-June30-July6
f261845a-1f8e-46ce-b675-e7b431bfd59d,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$26,0,1,0,Sausage & Egg McMuffin®,QSR Executive Enterprises-June30-July6
51b93a7e-8dab-4171-bf75-ed45b651f043,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$94,1,3,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-June30-July6
9b747f90-68f6-47a5-8d4d-af702c8e16d2,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$65,0,2,0,Sausage & Egg McMuffin®,QSR Executive Enterprises-June30-July6
c3144c6a-68e0-41c5-b055-b4c29f611f3a,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$86,0,3,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-June30-July6
92446499-b8bc-492b-9b8a-d2efd67e7491,"Buy 1, Get 1 Free",COMPLETED,"Jun 25, 2025","Jun 30, 2025",1,All customers,$0,0,0,0,,QSR Executive Enterprises-June30-July6
9dc51b51-ed38-4548-95d3-9c7174298c79,"Buy 1, Get 1 Free",ACTIVE,"Jul 21, 2025","Jul 22, 2026",12,All customers,"$3,268",36,115,0,Egg McMuffin®;McChicken®,QSR Executive Enterprises-July28-Aug3
b544bb4a-871a-42d5-8306-8bd98ce7d984,"Buy 1, Get 1 Free",ACTIVE,"Jul 21, 2025","Jul 22, 2026",12,All customers,"$10,909",102,375,0,McDouble®;Sausage McMuffin® with Egg;Hotcakes;Sausage & Egg McMuffin®,QSR Executive Enterprises-July28-Aug3
93e8e17b-cbfa-4572-bfb1-dfeeb8c4211b,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$147,0,4,0,10 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
c28f29e7-1a09-4744-81d4-e9a0a94a4a29,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$42,0,1,0,Sausage McMuffin® with Egg,QSR Executive Enterprises-July28-Aug3
3025a4dc-3595-49f6-bda4-a33300098d09,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$213,0,6,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
d40cbca5-d859-4e7a-9496-354c62246b56,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$44,0,1,0,Sausage Egg McMuffin® Meal,QSR Executive Enterprises-July28-Aug3
c36831f8-b463-488e-bcd9-0f9377da7f08,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
42753131-ad56-4c8e-9a16-aad50685bdcc,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
85755c41-9e58-4c91-beeb-82370decab12,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
f3dbe330-240e-4e72-9918-165c5187b360,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
4b6fbe96-2cad-4bb6-8f89-bee4f956a44c,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
c8d87059-aa27-4f11-8af4-1c31319075a2,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
dcd85ded-e078-4826-959c-080908833d7e,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
190f6527-0afe-49a9-bf92-f843eed1798c,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
aba980d1-7444-4aac-849e-b6424e291f05,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
8a26eb85-37ca-4285-9bd6-6450e525852e,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
c5487973-b974-4e6c-bf84-b887d8c7e658,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
fd8a76fa-930d-4068-8010-82eabf52d69e,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
6234f791-c3de-4914-9aa3-d792ef62d2da,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$136,2,5,0,10 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
46729c27-e92e-4edd-bfb2-3688c6cde7ed,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$175,0,8,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
4fcf870e-1dc6-41b1-b415-6a153126ed40,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$19,1,1,0,Sausage McMuffin® with Egg,QSR Executive Enterprises-July28-Aug3
9c7b6095-a6e3-45ff-a1bf-b0192545a323,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$162,0,4,0,Sausage Egg McMuffin® Meal,QSR Executive Enterprises-July28-Aug3
49fa29c0-917d-4a80-931d-5c48e1869aac,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
9d9cdab3-3cbb-4067-869a-5d6e4a640d72,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
6e672b0e-d68a-4f50-9e00-f885208e1369,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
385445a8-03e3-43d7-a4e5-0711e7fce359,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
504edf40-fcf9-437d-a890-eeac316da215,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$85,2,2,0,10 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
c562e7bf-d63e-4f1d-b9c8-2760244c9884,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
5a27c8da-d758-4695-a572-8980a0c5e4ee,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$143,0,5,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
74f54631-885e-4d51-be23-783de1644313,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$76,1,2,0,Sausage Egg McMuffin® Meal,QSR Executive Enterprises-July28-Aug3
126fcb7b-e9ba-4444-9e59-2dee60845b2d,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
0adfc1c4-9007-45da-a325-2ccd04f411e1,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
abaca11b-1218-44f7-9d56-3ea816083068,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
581c14d9-deaa-4585-adf1-94b250012078,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
dc93a4d4-1cea-4b12-8990-ca1665cfc2bd,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$15,1,1,0,10 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
9953378e-f1e4-4afd-964d-6a496c79586a,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$99,0,4,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
c107e2f9-30a6-4d57-8dec-97ca7f0c58c8,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
8090dc11-0eb2-4323-948c-3f0a9086f39e,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$80,0,1,0,Sausage Egg McMuffin® Meal,QSR Executive Enterprises-July28-Aug3
e63cb29c-99d5-4c4d-9d66-3d2c551681c4,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$197,5,6,0,10 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
757316d1-5ff1-4070-93c6-43259d1c5199,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$160,0,5,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
c15a0071-660f-4176-8a91-2816b30bb961,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$178,1,4,0,Sausage Egg McMuffin® Meal,QSR Executive Enterprises-July28-Aug3
d524d392-7c1d-49f7-8337-18a2cac03eed,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$178,0,8,0,Sausage McMuffin® with Egg;Sausage & Egg McMuffin®,QSR Executive Enterprises-July28-Aug3
c2cca2c9-1dce-473e-b506-b5f868f3954b,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
08a5bfd9-e15c-49f5-bc1f-53ea71d5232e,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
88b4a36f-04d3-45a2-b33b-2587864c8729,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
eee5ec91-96d5-48ef-b184-88344527a3ee,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
9701d540-7cb3-47dd-a0af-628015cd42c6,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$28,0,1,0,10 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
b18b5966-27c3-47b4-9448-5e629b5667e2,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$29,0,1,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
714d4382-72bd-406f-85b3-da644ea90714,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
c1f2ed94-4a5a-4edc-9d3e-955c87d9e1c8,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
0f4bc191-0749-428d-8d8f-e899b5926b3a,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
055fad2f-86e7-4a18-bf6d-29c18db8bcae,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
d9afab66-e8ff-4e34-8d1c-45b6f5a7168f,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
e34fbfcd-eef7-46ec-8523-e46b47d64496,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
28f98f24-4723-4cf6-af11-8398333a94e8,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
6306dfa5-d33e-4e35-a605-ca2e1f49d696,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
ba2163c9-036d-474c-8aa6-d23541f82e0e,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
d58c7cc2-38d5-488b-b291-87b78121f540,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
3ca3a660-03cc-46bb-9513-eb0dab75391c,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
8e155fb5-37bc-4de2-a42a-f5c164b3e546,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
68b17296-870a-4d35-9bb6-3a59b75fc6cb,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
d6954ac4-b830-4cdb-8c0c-003f77192b7b,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
8d36bff4-fff8-44a2-bf57-48a0d429b200,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$309,5,8,0,10 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
b8da469e-8524-4c30-9488-8682868d213e,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$997,8,30,0,6 pc. Chicken McNuggets®,QSR Executive Enterprises-July28-Aug3
515919b8-e37c-4edf-9587-1cc22d6557f9,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$138,2,5,0,Sausage McMuffin® with Egg,QSR Executive Enterprises-July28-Aug3
7739d48c-f703-4ec1-bd07-84c98d3613ca,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$78,1,2,0,Sausage Egg McMuffin® Meal,QSR Executive Enterprises-July28-Aug3
2be7f7e3-7028-4f6e-8bd5-2a7cc03b2456,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
40276ab9-6862-41fe-beaa-b48b93a2f817,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
8bf2712b-1a56-41a4-9f0c-6c6264f84212,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
a009e40f-244b-48b0-8dcd-3439431b90d1,Free Item (Spend 20),ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Uber One members only,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
30e0c5ee-9495-4c91-b159-8a9f81e492c7,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
29335ccf-24d0-4b65-8434-0b70eebed35d,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
a1485df5-7845-49f0-9654-5fd5d6daaf3f,"Buy 1, Get 1 Free",ACTIVE,"Jul 20, 2025","Aug 10, 2025",1,Custom audience,$0,0,0,0,,QSR Executive Enterprises-July28-Aug3
