Date,Is self serve campaign,Campaign ID,Campaign name,Campaign start date,Campaign end date,Store ID,Store name,Currency,Impressions,Clicks,Orders,Sales,Marketing fees | (including any applicable taxes),DoorDash marketing credit,Third-party contribution,Average order value,Average CPA,ROAS,New customers acquired,Existing customers acquired,Total customers acquired
2025-07-22,false,c29ca2a0-59db-446c-b55b-e031334ad03e,McDonald's Ad Campaign (GCM) 7/17-7/20/25,2025-07-17,2025-07-21,23000171,McDonald's (6106-HURON-CLEVELAND),USD,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-24,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,23000171,McDonald's (6106-HURON-CLEVELAND),USD,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-25,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,23000171,McDonald's (6106-HURON-CLEVELAND),USD,13,2,1,23.16,3.00,0.00,0.00,23.16,3.00,7.72,0,0,1
2025-07-26,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,23000171,McDonald's (6106-HURON-CLEVELAND),USD,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-27,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,23000171,McDonald's (6106-HURON-CLEVELAND),USD,10,1,1,10.98,3.00,0.00,0.00,10.98,3.00,3.66,1,0,1
2025-07-28,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,23000171,McDonald's (6106-HURON-CLEVELAND),USD,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-28,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000171,McDonald's (6106-HURON-CLEVELAND),USD,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-28,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000171,McDonald's (6106-HURON-CLEVELAND),USD,11,1,1,21.65,5.00,-5.00,0.00,21.65,5.00,4.33,0,1,1
2025-07-29,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000171,McDonald's (6106-HURON-CLEVELAND),USD,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-29,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000171,McDonald's (6106-HURON-CLEVELAND),USD,15,2,1,15.87,4.54,-4.54,0.00,15.87,4.54,3.50,0,1,1
2025-07-30,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000171,McDonald's (6106-HURON-CLEVELAND),USD,7,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-30,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000171,McDonald's (6106-HURON-CLEVELAND),USD,13,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-31,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000171,McDonald's (6106-HURON-CLEVELAND),USD,9,1,1,14.83,5.00,-5.00,0.00,14.83,5.00,2.97,0,1,1
2025-07-31,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000171,McDonald's (6106-HURON-CLEVELAND),USD,12,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-01,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000171,McDonald's (6106-HURON-CLEVELAND),USD,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-22,false,7ee0407e-a0d8-4923-8b6d-9eeb3448c8c2,McDonald's Ad Campaign (AACM) 6/1-6/30/25,2025-06-01,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,9,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-23,false,7ee0407e-a0d8-4923-8b6d-9eeb3448c8c2,McDonald's Ad Campaign (AACM) 6/1-6/30/25,2025-06-01,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-24,false,7ee0407e-a0d8-4923-8b6d-9eeb3448c8c2,McDonald's Ad Campaign (AACM) 6/1-6/30/25,2025-06-01,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-25,false,7ee0407e-a0d8-4923-8b6d-9eeb3448c8c2,McDonald's Ad Campaign (AACM) 6/1-6/30/25,2025-06-01,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-26,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-26,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-26,false,7ee0407e-a0d8-4923-8b6d-9eeb3448c8c2,McDonald's Ad Campaign (AACM) 6/1-6/30/25,2025-06-01,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-27,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,6,2,1,15.59,3.61,-3.61,0.00,15.59,3.61,4.32,0,0,1
2025-06-27,false,7ee0407e-a0d8-4923-8b6d-9eeb3448c8c2,McDonald's Ad Campaign (AACM) 6/1-6/30/25,2025-06-01,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-27,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,14,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-28,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,14,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-28,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,7,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-28,false,7ee0407e-a0d8-4923-8b6d-9eeb3448c8c2,McDonald's Ad Campaign (AACM) 6/1-6/30/25,2025-06-01,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-29,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,16,2,1,27.56,3.20,-3.20,0.00,27.56,3.20,8.61,1,0,1
2025-06-29,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,17,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-29,false,7ee0407e-a0d8-4923-8b6d-9eeb3448c8c2,McDonald's Ad Campaign (AACM) 6/1-6/30/25,2025-06-01,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-30,false,7ee0407e-a0d8-4923-8b6d-9eeb3448c8c2,McDonald's Ad Campaign (AACM) 6/1-6/30/25,2025-06-01,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-30,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,17,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-30,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,11,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-01,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,4,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-02,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,4,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-03,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,10,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-04,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,7,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-05,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-06,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,11,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-07,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,17,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-08,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,15,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-09,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,23,2,1,34.35,3.00,0.00,0.00,34.35,3.00,11.45,0,1,1
2025-07-10,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-11,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-12,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-13,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,7,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-14,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,15,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-15,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,11,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-16,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,13,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-17,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,15,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-18,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-19,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,15,2,1,37.16,3.00,0.00,0.00,37.16,3.00,12.39,0,0,1
2025-07-20,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,14,1,1,18.28,3.00,0.00,0.00,18.28,3.00,6.09,1,0,1
2025-07-21,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,12,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-22,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,8,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-23,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-24,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-25,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,11,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-26,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-27,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-28,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,12,2,1,9.18,4.55,-4.55,0.00,9.18,4.55,2.02,0,1,1
2025-07-28,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,19,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-28,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-29,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-29,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-29,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,7,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-30,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,16,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-30,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,4,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-30,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,13,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-31,false,bedf72f0-2747-4281-b0fe-e5edc2b99bfe,McDonald's Ad Campaign (AACM) 7/1-7/31/25,2025-07-01,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-31,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,20,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-31,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,18,5,3,100.79,19.82,-19.82,0.00,33.60,6.61,5.09,0,3,3
2025-08-01,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-02,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,7,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-03,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,10,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-04,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,7,2,1,41.07,3.00,0.00,0.00,41.07,3.00,13.69,0,1,1
2025-08-05,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-06,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,8,2,2,47.85,6.00,0.00,0.00,23.93,3.00,7.98,0,2,2
2025-08-07,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,11,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-08,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,8,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-09,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,12,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-10,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,11,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-11,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,7,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-12,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-13,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-14,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,25,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-15,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,8,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-16,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,13,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-17,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,10,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-18,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-19,false,e7df5dc7-887e-4ab5-a46c-ac91300a7355,McDonald's Ad Campaign (AACM) 8/1-8/31/25,2025-08-01,2025-09-01,23000201,McDonald's (6678-SANDUSKY-RIVER),USD,11,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
